season,geography,week,target,predicted_value,predicted_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95
2026/2027,Osun,7,cases,274.86081023799994,6.486549999999999,0.0,0.0,6.486549999999999,12.3385125,695.7896999999995
2026/2027,Osun,8,cases,468.098780026,11.04685,0.0,0.0,11.04685,16.8988125,700.3499999999995
2026/2027,Osun,9,cases,744.389711414,17.567149999999998,0.0,0.2355124999999986,17.567149999999998,23.4191125,706.8702999999995
2026/2027,Osun,10,cases,1779.0516423180002,41.984550000000006,0.0,24.652912500000006,41.984550000000006,47.836512500000005,731.2876999999995
2026/2027,Osun,11,cases,3871.4968554,91.365,0.0,74.03336250000001,91.365,97.2169625,780.6681499999995
2026/2027,Osun,12,cases,15252.551394658,359.95105,75.02674999999999,342.6194125,359.95105,365.8030125,1049.2541999999994
2026/2027,Osun,13,cases,29344.297816888004,692.5078000000001,407.5835000000001,675.1761625000001,692.5078000000001,698.3597625000001,1381.8109499999996
2026/2027,Osun,14,cases,69118.000948468,1631.1433,1346.219,1613.8116625,1631.1433,1636.9952625,2320.4464499999995
2026/2027,Osun,15,cases,115553.29102597,2726.9882500000003,2442.06395,2709.6566125000004,2726.9882500000003,2732.8402125,3416.2914
2026/2027,Osun,16,cases,98957.114327162,2335.32845,2050.40415,2317.9968125,2335.32845,2341.1804125,3024.6316
2026/2027,Osun,17,cases,51035.892356944,1204.4164,919.4921,1187.0847625,1204.4164,1210.2683625,1893.71955
2026/2027,Osun,18,cases,18239.544802508,430.4423000000001,145.51800000000003,413.1106625000001,430.4423000000001,436.29426250000006,1119.7454499999994
2026/2027,Osun,19,cases,3172.6485574960006,74.8726,0.0,57.540962500000006,74.8726,80.7245625,764.1757499999995
2026/2027,Osun,20,cases,558.10742716,13.171,0.0,0.0,13.171,19.0229625,702.4741499999996
2026/2027,Osun,21,cases,367.60469649,8.67525,0.0,0.0,8.67525,14.5272125,697.9783999999995
2026/2027,Osun,22,cases,366.45000608,8.648,0.0,0.0,8.648,14.4999625,697.9511499999995
2026/2027,Osun,23,cases,1435.58739084,33.879000000000005,0.0,16.547362500000006,33.879000000000005,39.7309625,723.1821499999995
2026/2027,Osun,24,cases,2110.697796352,49.8112,0.0,32.4795625,49.8112,55.6631625,739.1143499999995
2026/2027,Osun,25,cases,3103.5578157160003,73.24210000000001,0.0,55.91046250000001,73.24210000000001,79.0940625,762.5452499999996
2026/2027,Osun,26,cases,7829.254381172,184.7657,0.0,167.4340625,184.7657,190.6176625,874.0688499999995
2026/2027,Osun,27,cases,16842.333388542,397.46895,112.54465,380.1373125,397.46895,403.3209125,1086.7720999999997
2026/2027,Osun,28,cases,24486.752556194,577.87265,292.94835,560.5410125000001,577.87265,583.7246125,1267.1757999999995
2026/2027,Osun,29,cases,26316.415656336,621.0516,336.1273,603.7199625000001,621.0516,626.9035625,1310.3547499999995
2026/2027,Osun,30,cases,9978.717994830002,235.49175,0.0,218.16011250000005,235.49175,241.34371250000004,924.7948999999996
2026/2027,Osun,31,cases,6338.248206746001,149.57885000000002,0.0,132.24721250000002,149.57885000000002,155.43081250000003,838.8819999999995
2026/2027,Osun,32,cases,2203.888727882,52.010450000000006,0.0,34.67881250000001,52.010450000000006,57.862412500000005,741.3135999999995
2026/2027,Osun,33,cases,545.5054114559999,12.8736,0.0,0.0,12.8736,18.7255625,702.1767499999995
2026/2027,Osun,34,cases,269.998398328,6.3718,0.0,0.0,6.3718,12.2237625,695.6749499999995
2026/2027,Osun,35,cases,140.84044955,3.3237499999999995,0.0,0.0,3.3237499999999995,9.1757125,692.6268999999995
2026/2027,Osun,36,cases,288.257337692,6.802700000000001,0.0,0.0,6.802700000000001,12.6546625,696.1058499999995
2026/2027,Osun,37,cases,197.26349598800005,4.6553,0.0,0.0,4.6553,10.5072625,693.9584499999995
2026/2027,Osun,38,cases,164.81351742,3.8895,0.0,0.0,3.8895,9.7414625,693.1926499999995
2026/2027,Osun,39,cases,218.83396032600004,5.164350000000001,0.0,0.0,5.164350000000001,11.016312500000002,694.4674999999995
2026/2027,Osun,40,cases,207.755288484,4.9029,0.0,0.0,4.9029,10.754862500000002,694.2060499999995
2026/2027,Osun,41,cases,226.16041800999997,5.337249999999999,0.0,0.0,5.337249999999999,11.1892125,694.6403999999995
2026/2027,Osun,42,cases,180.805449924,4.2669,0.0,0.0,4.2669,10.1188625,693.5700499999995
2026/2027,Osun,43,cases,256.169656482,6.04545,0.0,0.0,6.04545,11.897412500000002,695.3485999999995
2026/2027,Osun,44,cases,137.75350656400002,3.250900000000001,0.0,0.0,3.250900000000001,9.1028625,692.5540499999995
2026/2027,Osun,45,cases,222.598886672,5.2532000000000005,0.0,0.0,5.2532000000000005,11.105162500000002,694.5563499999995
2026/2027,Osun,46,cases,306.653992426,7.23685,0.0,0.0,7.23685,13.0888125,696.5399999999995
2026/2027,Osun,47,cases,229.696524972,5.4207,0.0,0.0,5.4207,11.2726625,694.7238499999995
2026/2027,Osun,48,cases,219.63482817000005,5.183250000000001,0.0,0.0,5.183250000000001,11.035212500000002,694.4863999999995
2026/2027,Osun,49,cases,273.63620279400004,6.457650000000001,0.0,0.0,6.457650000000001,12.309612500000002,695.7607999999996
2026/2027,Osun,50,cases,219.954751568,5.190799999999999,0.0,0.0,5.190799999999999,11.0427625,694.4939499999995
2026/2027,Osun,51,cases,230.660532562,5.44345,0.0,0.0,5.44345,11.2954125,694.7465999999995
2026/2027,Osun,52,cases,243.739255316,5.7521,0.0,0.0,5.7521,11.6040625,695.0552499999995
2026/2027,Oyo,1,cases,1871.97808035,24.917,0.0,7.585362499999999,24.917,30.7689625,714.2201499999995
2026/2027,Oyo,2,cases,286.247288355,3.8101,0.0,0.0,3.8101,9.6620625,693.1132499999995
2026/2027,Oyo,3,cases,419.6154903150001,5.5853,0.0,0.0,5.5853,11.4372625,694.8884499999995
2026/2027,Oyo,4,cases,455.17383303,6.0586,0.0,0.0,6.0586,11.9105625,695.3617499999995
2026/2027,Oyo,5,cases,293.42582130750003,3.905650000000001,0.0,0.0,3.905650000000001,9.7576125,693.2087999999995
2026/2027,Oyo,6,cases,466.33793556,6.207199999999999,0.0,0.0,6.207199999999999,12.0591625,695.5103499999994
2026/2027,Oyo,7,cases,450.267938715,5.9933000000000005,0.0,0.0,5.9933000000000005,11.8452625,695.2964499999995
2026/2027,Oyo,8,cases,590.3939537475,7.858449999999999,0.0,0.0,7.858449999999999,13.7104125,697.1615999999995
2026/2027,Oyo,9,cases,645.8087722275002,8.596050000000002,0.0,0.0,8.596050000000002,14.448012500000004,697.8991999999995
2026/2027,Oyo,10,cases,1383.2255418975,18.41145,0.0,1.0798125000000027,18.41145,24.2634125,707.7145999999996
2026/2027,Oyo,11,cases,5820.1599349425005,77.46935,0.0,60.137712500000006,77.46935,83.3213125,766.7724999999995
2026/2027,Oyo,12,cases,24989.67902088,332.6256,47.70129999999995,315.2939625,332.6256,338.4775625,1021.9287499999996
2026/2027,Oyo,13,cases,70790.680112985,942.2607000000002,657.3364000000001,924.9290625,942.2607000000002,948.1126625000002,1631.5638499999995
2026/2027,Oyo,14,cases,137119.10375514752,1825.12645,1540.20215,1807.7948125000005,1825.12645,1830.9784125,2514.4295999999995
2026/2027,Oyo,15,cases,335885.5139462025,4470.81055,4185.8862500000005,4453.4789125,4470.81055,4476.6625125,5160.1137
2026/2027,Oyo,16,cases,150443.20844406003,2002.4772000000005,1717.5529,1985.1455625000003,2002.4772000000005,2008.3291625,2691.78035
2026/2027,Oyo,17,cases,90718.858566105,1207.5151,922.5908,1190.1834625,1207.5151,1213.3670625,1896.81825
2026/2027,Oyo,18,cases,30484.318217955,405.7621,120.83780000000002,388.4304625,405.7621,411.6140625000001,1095.0652499999997
2026/2027,Oyo,19,cases,3991.1027952075,53.12365,0.0,35.7920125,53.12365,58.9756125,742.4267999999995
2026/2027,Oyo,20,cases,942.750609675,12.5485,0.0,0.0,12.5485,18.400462500000003,701.8516499999995
2026/2027,Oyo,21,cases,756.2514971550002,10.066100000000002,0.0,0.0,10.066100000000002,15.918062500000003,699.3692499999995
2026/2027,Oyo,22,cases,832.9239388575002,11.086650000000002,0.0,0.0,11.086650000000002,16.938612500000005,700.3897999999995
2026/2027,Oyo,23,cases,1832.88118293,24.3966,0.0,7.0649625,24.3966,30.2485625,713.6997499999995
2026/2027,Oyo,24,cases,2406.29232795,32.029,0.0,14.697362499999995,32.029,37.8809625,721.3321499999995
2026/2027,Oyo,25,cases,6025.5989549175,80.20385,0.0,62.8722125,80.20385,86.0558125,769.5069999999995
2026/2027,Oyo,26,cases,11787.4704043425,156.89735000000002,0.0,139.56571250000002,156.89735000000002,162.74931250000003,846.2004999999995
2026/2027,Oyo,27,cases,22805.654508105003,303.55510000000004,18.630800000000026,286.22346250000004,303.55510000000004,309.40706250000005,992.8582499999995
2026/2027,Oyo,28,cases,34401.64477706251,457.90375000000006,172.97945000000004,440.57211250000006,457.90375000000006,463.7557125000001,1147.2068999999997
2026/2027,Oyo,29,cases,32586.009352785,433.7367,148.81240000000005,416.4050625,433.7367,439.58866250000005,1123.0398499999997
2026/2027,Oyo,30,cases,24599.58153786,327.4332,42.50889999999998,310.1015625,327.4332,333.2851625,1016.7363499999994
2026/2027,Oyo,31,cases,16007.865534150002,213.07300000000004,0.0,195.74136250000004,213.07300000000004,218.92496250000005,902.3761499999996
2026/2027,Oyo,32,cases,5724.123109477499,76.19105,0.0,58.859412500000005,76.19105,82.0430125,765.4941999999995
2026/2027,Oyo,33,cases,741.1994921625001,9.86575,0.0,0.0,9.86575,15.7177125,699.1688999999996
2026/2027,Oyo,34,cases,524.80297317,6.9854,0.0,0.0,6.9854,12.8373625,696.2885499999995
2026/2027,Oyo,35,cases,552.803383755,7.3581,0.0,0.0,7.3581,13.2100625,696.6612499999995
2026/2027,Oyo,36,cases,462.82567584750007,6.160450000000001,0.0,0.0,6.160450000000001,12.012412500000002,695.4635999999995
2026/2027,Oyo,37,cases,480.2292044550001,6.392100000000001,0.0,0.0,6.392100000000001,12.244062500000002,695.6952499999995
2026/2027,Oyo,38,cases,403.00456791,5.3642,0.0,0.0,5.3642,11.2161625,694.6673499999995
2026/2027,Oyo,39,cases,501.4267248375,6.67425,0.0,0.0,6.67425,12.5262125,695.9773999999995
2026/2027,Oyo,40,cases,409.533238905,5.4511,0.0,0.0,5.4511,11.3030625,694.7542499999995
2026/2027,Oyo,41,cases,459.32092899,6.1138,0.0,0.0,6.1138,11.9657625,695.4169499999995
2026/2027,Oyo,42,cases,307.29079521,4.0902,0.0,0.0,4.0902,9.942162500000002,693.3933499999995
2026/2027,Oyo,43,cases,466.450628385,6.2087,0.0,0.0,6.2087,12.0606625,695.5118499999995
2026/2027,Oyo,44,cases,345.283302945,4.5959,0.0,0.0,4.5959,10.4478625,693.8990499999995
2026/2027,Oyo,45,cases,412.60224017249993,5.491949999999999,0.0,0.0,5.491949999999999,11.3439125,694.7950999999995
2026/2027,Oyo,46,cases,307.54623228,4.0936,0.0,0.0,4.0936,9.9455625,693.3967499999995
2026/2027,Oyo,47,cases,506.14479777750006,6.737050000000001,0.0,0.0,6.737050000000001,12.589012500000004,696.0401999999995
2026/2027,Oyo,48,cases,306.76865178750006,4.0832500000000005,0.0,0.0,4.0832500000000005,9.935212500000002,693.3863999999995
2026/2027,Oyo,49,cases,337.03418815500004,4.4861,0.0,0.0,4.4861,10.3380625,693.7892499999995
2026/2027,Oyo,50,cases,586.8929633175001,7.811850000000001,0.0,0.0,7.811850000000001,13.663812500000002,697.1149999999996
2026/2027,Oyo,51,cases,513.2707407450001,6.831900000000001,0.0,0.0,6.831900000000001,12.683862500000002,696.1350499999995
2026/2027,Oyo,52,cases,394.282143255,5.2481,0.0,0.0,5.2481,11.1000625,694.5512499999995
2026/2027,Plateau,1,cases,1713.0323245540003,31.7171,0.0,14.385462500000004,31.7171,37.5690625,721.0202499999995
2026/2027,Plateau,2,cases,339.605143659,6.287850000000001,0.0,0.0,6.287850000000001,12.1398125,695.5909999999996
2026/2027,Plateau,3,cases,541.488150805,10.02575,0.0,0.0,10.02575,15.8777125,699.3288999999995
2026/2027,Plateau,4,cases,484.2945366320001,8.966800000000001,0.0,0.0,8.966800000000001,14.818762500000002,698.2699499999995
2026/2027,Plateau,5,cases,395.0434412820001,7.314300000000001,0.0,0.0,7.314300000000001,13.166262500000002,696.6174499999995
2026/2027,Plateau,6,cases,307.887923844,5.7006000000000006,0.0,0.0,5.7006000000000006,11.5525625,695.0037499999995
2026/2027,Plateau,7,cases,556.737800894,10.3081,0.0,0.0,10.3081,16.160062500000002,699.6112499999995
2026/2027,Plateau,8,cases,352.354142786,6.5239,0.0,0.0,6.5239,12.3758625,695.8270499999995
2026/2027,Plateau,9,cases,516.5221484900001,9.5635,0.0,0.0,9.5635,15.415462500000002,698.8666499999995
2026/2027,Plateau,10,cases,1113.343277925,20.61375,0.0,3.2821125,20.61375,26.4657125,709.9168999999995
2026/2027,Plateau,11,cases,2253.39437228,41.722,0.0,24.3903625,41.722,47.5739625,731.0251499999995
2026/2027,Plateau,12,cases,4082.161468193001,75.58195,0.0,58.25031250000001,75.58195,81.4339125,764.8850999999995
2026/2027,Plateau,13,cases,9892.93707093,183.1695,0.0,165.8378625,183.1695,189.0214625,872.4726499999995
2026/2027,Plateau,14,cases,42129.611763302,780.0373000000001,495.11300000000006,762.7056625,780.0373000000001,785.8892625000001,1469.3404499999997
2026/2027,Plateau,15,cases,76498.83403470399,1416.3896,1131.4652999999998,1399.0579625,1416.3896,1422.2415625,2105.6927499999997
2026/2027,Plateau,16,cases,99750.75083522,1846.903,1561.9787,1829.5713625,1846.903,1852.7549625,2536.2061499999995
2026/2027,Plateau,17,cases,119160.954829536,2206.2864000000004,1921.3621000000005,2188.9547625000005,2206.2864000000004,2212.1383625000003,2895.58955
2026/2027,Plateau,18,cases,86520.16035907502,1601.9362500000002,1317.01195,1584.6046125000005,1601.9362500000002,1607.7882125,2291.2393999999995
2026/2027,Plateau,19,cases,17957.063838155,332.47825,47.55394999999999,315.1466125,332.47825,338.3302125,1021.7813999999996
2026/2027,Plateau,20,cases,2935.102610073,54.34395000000001,0.0,37.01231250000001,54.34395000000001,60.195912500000006,743.6470999999995
2026/2027,Plateau,21,cases,1499.1591551280003,27.757200000000005,0.0,10.425562500000003,27.757200000000005,33.609162500000004,717.0603499999995
2026/2027,Plateau,22,cases,1053.5625972060002,19.5069,0.0,2.1752625000000023,19.5069,25.3588625,708.8100499999995
2026/2027,Plateau,23,cases,2634.508701616,48.778400000000005,0.0,31.44676250000001,48.778400000000005,54.6303625,738.0815499999995
2026/2027,Plateau,24,cases,4174.955602487,77.30005,0.0,59.9684125,77.30005,83.1520125,766.6031999999996
2026/2027,Plateau,25,cases,6256.850146858,115.8467,0.0,98.5150625,115.8467,121.6986625,805.1498499999996
2026/2027,Plateau,26,cases,11820.949764580002,218.867,0.0,201.5353625,218.867,224.71896250000003,908.1701499999996
2026/2027,Plateau,27,cases,36117.96313555701,668.7305500000001,383.8062500000001,651.3989125,668.7305500000001,674.5825125000001,1358.0336999999995
2026/2027,Plateau,28,cases,40485.884737116,749.6034000000001,464.67910000000006,732.2717625,749.6034000000001,755.4553625000001,1438.9065499999997
2026/2027,Plateau,29,cases,54327.708841815,1005.88725,720.96295,988.5556125,1005.88725,1011.7392125,1695.1903999999995
2026/2027,Plateau,30,cases,40594.946605098,751.6227,466.6984,734.2910625,751.6227,757.4746625,1440.9258499999996
2026/2027,Plateau,31,cases,9512.794916914,176.1311,0.0,158.7994625,176.1311,181.9830625,865.4342499999996
2026/2027,Plateau,32,cases,3018.2100974980003,55.8827,0.0,38.5510625,55.8827,61.7346625,745.1858499999995
2026/2027,Plateau,33,cases,755.312711465,13.984750000000002,0.0,0.0,13.984750000000002,19.836712500000004,703.2878999999995
2026/2027,Plateau,34,cases,405.04604513,7.4995,0.0,0.0,7.4995,13.3514625,696.8026499999995
2026/2027,Plateau,35,cases,319.362293107,5.91305,0.0,0.0,5.91305,11.7650125,695.2161999999995
2026/2027,Plateau,36,cases,281.099092804,5.2046,0.0,0.0,5.2046,11.056562500000002,694.5077499999995
2026/2027,Plateau,37,cases,615.794751097,11.40155,0.0,0.0,11.40155,17.2535125,700.7046999999995
2026/2027,Plateau,38,cases,359.847994211,6.66265,0.0,0.0,6.66265,12.514612500000002,695.9657999999995
2026/2027,Plateau,39,cases,445.7558866550001,8.253250000000001,0.0,0.0,8.253250000000001,14.105212500000002,697.5563999999995
2026/2027,Plateau,40,cases,318.519741163,5.89745,0.0,0.0,5.89745,11.749412500000002,695.2005999999996
2026/2027,Plateau,41,cases,477.508212801,8.841149999999999,0.0,0.0,8.841149999999999,14.6931125,698.1442999999995
2026/2027,Plateau,42,cases,497.9644018259999,9.2199,0.0,0.0,9.2199,15.0718625,698.5230499999996
2026/2027,Plateau,43,cases,406.9930962570001,7.535550000000001,0.0,0.0,7.535550000000001,13.3875125,696.8386999999996
2026/2027,Plateau,44,cases,407.63311167600006,7.5474,0.0,0.0,7.5474,13.399362500000002,696.8505499999995
2026/2027,Plateau,45,cases,464.300130884,8.5966,0.0,0.0,8.5966,14.4485625,697.8997499999995
2026/2027,Plateau,46,cases,388.559571995,7.19425,0.0,0.0,7.19425,13.0462125,696.4973999999995
2026/2027,Plateau,47,cases,370.366391076,6.8574,0.0,0.0,6.8574,12.7093625,696.1605499999995
2026/2027,Plateau,48,cases,238.188354374,4.4101,0.0,0.0,4.4101,10.2620625,693.7132499999996
2026/2027,Plateau,49,cases,354.301193913,6.559950000000001,0.0,0.0,6.559950000000001,12.4119125,695.8630999999995
2026/2027,Plateau,50,cases,378.030373182,6.9993,0.0,0.0,6.9993,12.8512625,696.3024499999995
2026/2027,Plateau,51,cases,410.536135201,7.60115,0.0,0.0,7.60115,13.4531125,696.9042999999995
2026/2027,Plateau,52,cases,476.792583746,8.8279,0.0,0.0,8.8279,14.6798625,698.1310499999995
2026/2027,Rivers,1,cases,1387.0275262895,19.17115,0.0,1.8395125000000012,19.17115,25.023112500000003,708.4742999999995
2026/2027,Rivers,2,cases,307.081194012,4.244400000000001,0.0,0.0,4.244400000000001,10.0963625,693.5475499999995
2026/2027,Rivers,3,cases,361.9403767845,5.00265,0.0,0.0,5.00265,10.854612500000002,694.3057999999995
2026/2027,Rivers,4,cases,348.378419896,4.8152,0.0,0.0,4.8152,10.6671625,694.1183499999995
2026/2027,Rivers,5,cases,359.5311307755,4.96935,0.0,0.0,4.96935,10.8213125,694.2724999999995
2026/2027,Rivers,6,cases,403.921307617,5.5829,0.0,0.0,5.5829,11.4348625,694.8860499999995
2026/2027,Rivers,7,cases,659.9199747625,9.12125,0.0,0.0,9.12125,14.9732125,698.4243999999995
2026/2027,Rivers,8,cases,590.9055673155001,8.16735,0.0,0.0,8.16735,14.019312500000002,697.4704999999996
2026/2027,Rivers,9,cases,1148.0491331265,15.868050000000002,0.0,0.0,15.868050000000002,21.720012500000003,705.1711999999995
2026/2027,Rivers,10,cases,2335.637393698,32.2826,0.0,14.950962500000005,32.2826,38.1345625,721.5857499999995
2026/2027,Rivers,11,cases,6455.093555410999,89.2207,0.0,71.8890625,89.2207,95.0726625,778.5238499999995
2026/2027,Rivers,12,cases,22380.701653065,309.3405,24.416200000000003,292.0088625,309.3405,315.19246250000003,998.6436499999996
2026/2027,Rivers,13,cases,49044.3373002645,677.87865,392.95435,660.5470124999999,677.87865,683.7306125,1367.1817999999994
2026/2027,Rivers,14,cases,107324.0416678125,1483.40625,1198.48195,1466.0746125,1483.40625,1489.2582125,2172.7094
2026/2027,Rivers,15,cases,217397.944638492,3004.8204,2719.8961,2987.4887625,3004.8204,3010.6723625,3694.1235499999993
2026/2027,Rivers,16,cases,142915.79678390452,1975.34665,1690.4223500000005,1958.0150125,1975.34665,1981.1986125,2664.6498
2026/2027,Rivers,17,cases,128158.032705505,1771.3685,1486.4442,1754.0368625,1771.3685,1777.2204625,2460.6716499999998
2026/2027,Rivers,18,cases,23723.8707730285,327.90545,42.98114999999996,310.5738125,327.90545,333.7574125,1017.2085999999996
2026/2027,Rivers,19,cases,5275.554202302001,72.91740000000001,0.0,55.585762500000016,72.91740000000001,78.76936250000001,762.2205499999995
2026/2027,Rivers,20,cases,967.2616278025,13.36925,0.0,0.0,13.36925,19.2212125,702.6723999999995
2026/2027,Rivers,21,cases,1026.9899474039998,14.1948,0.0,0.0,14.1948,20.0467625,703.4979499999995
2026/2027,Rivers,22,cases,1081.2052175795002,14.94415,0.0,0.0,14.94415,20.7961125,704.2472999999995
2026/2027,Rivers,23,cases,1614.585514572,22.3164,0.0,4.984762499999999,22.3164,28.1683625,711.6195499999995
2026/2027,Rivers,24,cases,4017.2947254665,55.52605,0.0,38.1944125,55.52605,61.3780125,744.8291999999994
2026/2027,Rivers,25,cases,6633.044951319001,91.68030000000002,0.0,74.34866250000002,91.68030000000002,97.53226250000002,780.9834499999995
2026/2027,Rivers,26,cases,12026.145759952,166.2224,0.0,148.8907625,166.2224,172.0743625,855.5255499999995
2026/2027,Rivers,27,cases,22599.0205808265,312.35805,27.43374999999997,295.0264125,312.35805,318.2100125,1001.6611999999996
2026/2027,Rivers,28,cases,27960.888011018505,386.4684500000001,101.54415000000006,369.1368125000001,386.4684500000001,392.3204125000001,1075.7715999999996
2026/2027,Rivers,29,cases,26562.8235334175,367.14475,82.22045000000003,349.81311250000005,367.14475,372.99671250000006,1056.4478999999997
2026/2027,Rivers,30,cases,25340.85468115,350.25500000000005,65.33070000000004,332.92336250000005,350.25500000000005,356.10696250000007,1039.5581499999996
2026/2027,Rivers,31,cases,5702.699773249,78.82130000000001,0.0,61.48966250000001,78.82130000000001,84.6732625,768.1244499999996
2026/2027,Rivers,32,cases,3282.0695342335,45.36395,0.0,28.032312500000003,45.36395,51.2159125,734.6670999999996
2026/2027,Rivers,33,cases,743.4549730204999,10.27585,0.0,0.0,10.27585,16.1278125,699.5789999999995
2026/2027,Rivers,34,cases,486.3674424385,6.72245,0.0,0.0,6.72245,12.5744125,696.0255999999995
2026/2027,Rivers,35,cases,285.904428041,3.9517,0.0,0.0,3.9517,9.803662500000002,693.2548499999995
2026/2027,Rivers,36,cases,222.432009912,3.0744,0.0,0.0,3.0744,8.926362500000002,692.3775499999995
2026/2027,Rivers,37,cases,321.616254769,4.4453000000000005,0.0,0.0,4.4453000000000005,10.297262500000002,693.7484499999995
2026/2027,Rivers,38,cases,337.1461243135,4.65995,0.0,0.0,4.65995,10.5119125,693.9630999999995
2026/2027,Rivers,39,cases,401.76166817650005,5.553050000000001,0.0,0.0,5.553050000000001,11.405012500000002,694.8561999999995
2026/2027,Rivers,40,cases,385.870049982,5.3334,0.0,0.0,5.3334,11.1853625,694.6365499999995
2026/2027,Rivers,41,cases,379.0402354700001,5.239000000000001,0.0,0.0,5.239000000000001,11.090962500000002,694.5421499999995
2026/2027,Rivers,42,cases,259.7246782405,3.58985,0.0,0.0,3.58985,9.4418125,692.8929999999995
2026/2027,Rivers,43,cases,408.833854284,5.6508,0.0,0.0,5.6508,11.5027625,694.9539499999995
2026/2027,Rivers,44,cases,342.35892236000007,4.732000000000001,0.0,0.0,4.732000000000001,10.583962500000002,694.0351499999995
2026/2027,Rivers,45,cases,548.8124944015,7.58555,0.0,0.0,7.58555,13.4375125,696.8886999999995
2026/2027,Rivers,46,cases,436.42804130600007,6.0322000000000005,0.0,0.0,6.0322000000000005,11.884162500000002,695.3353499999995
2026/2027,Rivers,47,cases,329.1731840675001,4.54975,0.0,0.0,4.54975,10.401712500000002,693.8528999999995
2026/2027,Rivers,48,cases,351.1602670145,4.85365,0.0,0.0,4.85365,10.7056125,694.1567999999995
2026/2027,Rivers,49,cases,357.09656236100005,4.935700000000001,0.0,0.0,4.935700000000001,10.7876625,694.2388499999995
2026/2027,Rivers,50,cases,500.197093328,6.913600000000001,0.0,0.0,6.913600000000001,12.7655625,696.2167499999995
2026/2027,Rivers,51,cases,504.14377109950016,6.968150000000001,0.0,0.0,6.968150000000001,12.820112500000002,696.2712999999995
2026/2027,Rivers,52,cases,295.25563064350007,4.0809500000000005,0.0,0.0,4.0809500000000005,9.9329125,693.3840999999995
2026/2027,Sokoto,1,cases,1840.6450423305,29.86515,0.0,12.5335125,29.86515,35.7171125,719.1682999999995
2026/2027,Sokoto,2,cases,501.0948374415,8.13045,0.0,0.0,8.13045,13.9824125,697.4335999999995
2026/2027,Sokoto,3,cases,621.391002901,10.0823,0.0,0.0,10.0823,15.9342625,699.3854499999995
2026/2027,Sokoto,4,cases,701.1549690549999,11.3765,0.0,0.0,11.3765,17.2284625,700.6796499999995
2026/2027,Sokoto,5,cases,375.9944677155,6.10065,0.0,0.0,6.10065,11.9526125,695.4037999999995
2026/2027,Sokoto,6,cases,638.9653306315001,10.367450000000002,0.0,0.0,10.367450000000002,16.219412500000004,699.6705999999995
2026/2027,Sokoto,7,cases,734.9446417825002,11.92475,0.0,0.0,11.92475,17.776712500000002,701.2278999999995
2026/2027,Sokoto,8,cases,589.7522824365001,9.56895,0.0,0.0,9.56895,15.420912500000002,698.8720999999995
2026/2027,Sokoto,9,cases,739.4037075770001,11.9971,0.0,0.0,11.9971,17.849062500000002,701.3002499999996
2026/2027,Sokoto,10,cases,591.2622632515,9.59345,0.0,0.0,9.59345,15.445412500000002,698.8965999999995
2026/2027,Sokoto,11,cases,1282.0384253985,20.80155,0.0,3.4699124999999995,20.80155,26.6535125,710.1046999999995
2026/2027,Sokoto,12,cases,1414.4051925975,22.94925,0.0,5.6176125,22.94925,28.8012125,712.2523999999995
2026/2027,Sokoto,13,cases,2374.8084596205003,38.53215,0.0,21.2005125,38.53215,44.3841125,727.8352999999995
2026/2027,Sokoto,14,cases,6040.052686927001,98.0021,0.0,80.6704625,98.0021,103.8540625,787.3052499999995
2026/2027,Sokoto,15,cases,20241.157234961,328.4203,43.49599999999998,311.0886625,328.4203,334.2722625,1017.7234499999996
2026/2027,Sokoto,16,cases,47886.44992759151,776.97545,492.05115,759.6438125,776.97545,782.8274125,1466.2785999999996
2026/2027,Sokoto,17,cases,77337.49786094551,1254.82965,969.90535,1237.4980125000002,1254.82965,1260.6816125,1944.1328
2026/2027,Sokoto,18,cases,120580.50717333848,1956.46355,1671.5392499999998,1939.1319125,1956.46355,1962.3155125,2645.766699999999
2026/2027,Sokoto,19,cases,98763.395288136,1602.4728,1317.5485,1585.1411625,1602.4728,1608.3247625,2291.7759499999997
2026/2027,Sokoto,20,cases,24085.438963024,390.7952,105.8709,373.4635625,390.7952,396.6471625,1080.0983499999995
2026/2027,Sokoto,21,cases,6265.489741013,101.6599,0.0,84.32826250000001,101.6599,107.5118625,790.9630499999995
2026/2027,Sokoto,22,cases,2985.124215482501,48.43475000000001,0.0,31.10311250000001,48.43475000000001,54.28671250000001,737.7378999999995
2026/2027,Sokoto,23,cases,3555.9246978940005,57.696200000000005,0.0,40.364562500000005,57.696200000000005,63.5481625,746.9993499999995
2026/2027,Sokoto,24,cases,4844.4036537075,78.60225,0.0,61.2706125,78.60225,84.4542125,767.9053999999995
2026/2027,Sokoto,25,cases,10439.545115885005,169.38550000000004,0.0,152.05386250000004,169.38550000000004,175.23746250000005,858.6886499999996
2026/2027,Sokoto,26,cases,30497.7820422795,494.83785,209.91355,477.5062125,494.83785,500.6898125,1184.1409999999996
2026/2027,Sokoto,27,cases,28275.3368100795,458.77785000000006,173.85355000000004,441.44621250000006,458.77785000000006,464.62981250000007,1148.0809999999997
2026/2027,Sokoto,28,cases,69266.75517894952,1123.8788500000005,838.9545500000003,1106.5472125000003,1123.8788500000005,1129.7308125000002,1813.182
2026/2027,Sokoto,29,cases,44630.40433796301,724.1449000000001,439.2206000000001,706.8132625000001,724.1449000000001,729.9968625000001,1413.4480499999995
