season,state,region,zone,epi_week_of_season,population,cases_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95,cases,cases_q05_count,cases_q25_count,cases_q50_count,cases_q75_count,cases_q95_count
2026/2027,Rivers,South,SS,21,7234973,14.194799999999999,0.0,0.0,14.194799999999999,20.0467625,703.4979499999995,1026.9899474039998,0.0,0.0,1026.9899474039998,1450.3778542491252,50897.886738053465
2026/2027,Rivers,South,SS,22,7234973,14.94415,0.0,0.0,14.94415,20.7961125,704.2472999999995,1081.2052175795002,0.0,0.0,1081.2052175795002,1504.593124424625,50952.10200822897
2026/2027,Rivers,South,SS,23,7234973,22.316399999999998,0.0,4.984762499999999,22.316399999999998,28.1683625,711.6195499999995,1614.585514572,0.0,360.6462209891249,1614.585514572,2037.973421417125,51485.48230522147
2026/2027,Rivers,South,SS,24,7234973,55.52605,0.0,38.1944125,55.52605,61.3780125,744.8291999999994,4017.2947254665,0.0,2763.355431883625,4017.2947254665,4440.682632311625,53888.19151611596
2026/2027,Rivers,South,SS,25,7234973,91.68030000000002,0.0,74.34866250000002,91.68030000000002,97.53226250000002,780.9834499999995,6633.044951319001,0.0,5379.105657736126,6633.044951319001,7056.432858164126,56503.94174196846
2026/2027,Rivers,South,SS,26,7234973,166.2224,0.0,148.8907625,166.2224,172.0743625,855.5255499999995,12026.145759952,0.0,10772.206466369124,12026.145759952,12449.533666797126,61897.042550601465
2026/2027,Rivers,South,SS,27,7234973,312.35805,27.433749999999975,295.0264125,312.35805,318.2100125,1001.6611999999996,22599.0205808265,1984.8244053874982,21345.081287243625,22599.0205808265,23022.408487671622,72469.91737147597
2026/2027,Rivers,South,SS,28,7234973,386.4684500000001,101.54415000000006,369.1368125000001,386.4684500000001,392.3204125000001,1075.7715999999996,27960.888011018505,7346.691835579504,26706.948717435633,27960.888011018505,28384.27591786363,77831.78480166796
2026/2027,Rivers,South,SS,29,7234973,367.14475000000004,82.22045000000003,349.81311250000005,367.14475000000004,372.99671250000006,1056.4478999999997,26562.8235334175,5948.627357978503,25308.884239834628,26562.8235334175,26986.21144026263,76433.72032406698
2026/2027,Rivers,South,SS,30,7234973,350.25500000000005,65.33070000000004,332.92336250000005,350.25500000000005,356.10696250000007,1039.5581499999996,25340.854681150002,4726.658505711002,24086.91538756713,25340.854681150002,25764.24258799513,75211.75147179946
2026/2027,Rivers,South,SS,31,7234973,78.82130000000001,0.0,61.48966250000001,78.82130000000001,84.6732625,768.1244499999996,5702.699773249,0.0,4448.760479666125,5702.699773249,6126.087680094125,55573.59656389847
2026/2027,Rivers,South,SS,32,7234973,45.36395,0.0,28.032312500000003,45.36395,51.2159125,734.6670999999996,3282.0695342335002,0.0,2028.1302406506252,3282.0695342335002,3705.4574410786254,53152.96632488297
2026/2027,Rivers,South,SS,33,7234973,10.27585,0.0,0.0,10.27585,16.1278125,699.5789999999995,743.4549730204999,0.0,0.0,743.4549730204999,1166.842879865625,50614.35176366997
2026/2027,Rivers,South,SS,34,7234973,6.72245,0.0,0.0,6.72245,12.574412500000001,696.0255999999995,486.3674424385,0.0,0.0,486.3674424385,909.755349283625,50357.26423308796
2026/2027,Rivers,South,SS,35,7234973,3.9516999999999998,0.0,0.0,3.9516999999999998,9.803662500000002,693.2548499999995,285.904428041,0.0,0.0,285.904428041,709.2923348861252,50156.80121869046
2026/2027,Rivers,South,SS,36,7234973,3.0744000000000002,0.0,0.0,3.0744000000000002,8.926362500000002,692.3775499999995,222.432009912,0.0,0.0,222.432009912,645.8199167571252,50093.32880056147
2026/2027,Rivers,South,SS,37,7234973,4.4453000000000005,0.0,0.0,4.4453000000000005,10.297262500000002,693.7484499999995,321.616254769,0.0,0.0,321.616254769,745.0041616141252,50192.51304541846
2026/2027,Rivers,South,SS,38,7234973,4.65995,0.0,0.0,4.65995,10.511912500000001,693.9630999999995,337.1461243135,0.0,0.0,337.1461243135,760.534031158625,50208.042914962956
2026/2027,Rivers,South,SS,39,7234973,5.553050000000001,0.0,0.0,5.553050000000001,11.405012500000002,694.8561999999995,401.76166817650005,0.0,0.0,401.76166817650005,825.1495750216252,50272.65845882596
2026/2027,Rivers,South,SS,40,7234973,5.3334,0.0,0.0,5.3334,11.1853625,694.6365499999995,385.870049982,0.0,0.0,385.870049982,809.257956827125,50256.76684063146
2026/2027,Rivers,South,SS,41,7234973,5.239000000000001,0.0,0.0,5.239000000000001,11.090962500000002,694.5421499999995,379.0402354700001,0.0,0.0,379.0402354700001,802.4281423151251,50249.93702611947
2026/2027,Rivers,South,SS,42,7234973,3.58985,0.0,0.0,3.58985,9.441812500000001,692.8929999999995,259.7246782405,0.0,0.0,259.7246782405,683.112585085625,50130.62146888996
2026/2027,Rivers,South,SS,43,7234973,5.6508,0.0,0.0,5.6508,11.502762500000001,694.9539499999995,408.83385428400004,0.0,0.0,408.83385428400004,832.2217611291251,50279.730644933465
2026/2027,Rivers,South,SS,44,7234973,4.732000000000001,0.0,0.0,4.732000000000001,10.583962500000002,694.0351499999995,342.35892236000007,0.0,0.0,342.35892236000007,765.7468292051251,50213.255713009465
2026/2027,Rivers,South,SS,45,7234973,7.58555,0.0,0.0,7.58555,13.4375125,696.8886999999995,548.8124944015,0.0,0.0,548.8124944015,972.200401246625,50419.709285050965
2026/2027,Rivers,South,SS,46,7234973,6.0322000000000005,0.0,0.0,6.0322000000000005,11.884162500000002,695.3353499999995,436.42804130600007,0.0,0.0,436.42804130600007,859.8159481511252,50307.32483195546
2026/2027,Rivers,South,SS,47,7234973,4.54975,0.0,0.0,4.54975,10.401712500000002,693.8528999999995,329.1731840675001,0.0,0.0,329.1731840675001,752.5610909126252,50200.06997471697
2026/2027,Rivers,South,SS,48,7234973,4.85365,0.0,0.0,4.85365,10.7056125,694.1567999999995,351.1602670145,0.0,0.0,351.1602670145,774.548173859625,50222.057057663966
2026/2027,Rivers,South,SS,49,7234973,4.935700000000001,0.0,0.0,4.935700000000001,10.787662500000001,694.2388499999995,357.09656236100005,0.0,0.0,357.09656236100005,780.4844692061251,50227.99335301046
2026/2027,Rivers,South,SS,50,7234973,6.913600000000001,0.0,0.0,6.913600000000001,12.765562500000001,696.2167499999995,500.197093328,0.0,0.0,500.197093328,923.5850001731251,50371.09388397746
2026/2027,Rivers,South,SS,51,7234973,6.968150000000001,0.0,0.0,6.968150000000001,12.820112500000002,696.2712999999995,504.14377109950016,0.0,0.0,504.14377109950016,927.5316779446251,50375.04056174896
2026/2027,Rivers,South,SS,52,7234973,4.0809500000000005,0.0,0.0,4.0809500000000005,9.9329125,693.3840999999995,295.25563064350007,0.0,0.0,295.25563064350007,718.643537488625,50166.152421292965
2026/2027,Sokoto,North,NW,1,6163187,29.86515,0.0,12.5335125,29.86515,35.7171125,719.1682999999995,1840.6450423304998,0.0,772.463813043375,1840.6450423304998,2201.312434375375,44323.68717372097
2026/2027,Sokoto,North,NW,2,6163187,8.13045,0.0,0.0,8.13045,13.9824125,697.4335999999995,501.0948374415,0.0,0.0,501.0948374415,861.762229486375,42984.13696883197
2026/2027,Sokoto,North,NW,3,6163187,10.0823,0.0,0.0,10.0823,15.9342625,699.3854499999995,621.391002901,0.0,0.0,621.391002901,982.0583949458751,43104.43313429147
2026/2027,Sokoto,North,NW,4,6163187,11.3765,0.0,0.0,11.3765,17.2284625,700.6796499999995,701.1549690549999,0.0,0.0,701.1549690549999,1061.822361099875,43184.19710044547
2026/2027,Sokoto,North,NW,5,6163187,6.10065,0.0,0.0,6.10065,11.9526125,695.4037999999995,375.9944677155,0.0,0.0,375.9944677155,736.661859760375,42859.036599105966
2026/2027,Sokoto,North,NW,6,6163187,10.367450000000002,0.0,0.0,10.367450000000002,16.219412500000004,699.6705999999995,638.9653306315001,0.0,0.0,638.9653306315001,999.6327226763752,43122.00746202197
2026/2027,Sokoto,North,NW,7,6163187,11.924750000000001,0.0,0.0,11.924750000000001,17.776712500000002,701.2278999999995,734.9446417825002,0.0,0.0,734.9446417825002,1095.6120338273752,43217.98677317297
2026/2027,Sokoto,North,NW,8,6163187,9.568950000000001,0.0,0.0,9.568950000000001,15.420912500000002,698.8720999999995,589.7522824365001,0.0,0.0,589.7522824365001,950.4196744813751,43072.794413826974
2026/2027,Sokoto,North,NW,9,6163187,11.997100000000001,0.0,0.0,11.997100000000001,17.849062500000002,701.3002499999996,739.4037075770001,0.0,0.0,739.4037075770001,1100.0710996218752,43222.44583896748
2026/2027,Sokoto,North,NW,10,6163187,9.59345,0.0,0.0,9.59345,15.445412500000002,698.8965999999995,591.2622632515,0.0,0.0,591.2622632515,951.9296552963751,43074.30439464197
2026/2027,Sokoto,North,NW,11,6163187,20.80155,0.0,3.4699124999999995,20.80155,26.653512499999998,710.1046999999995,1282.0384253985,0.0,213.85719611137498,1282.0384253985,1642.705817443375,43765.08055678897
2026/2027,Sokoto,North,NW,12,6163187,22.94925,0.0,5.6176125,22.94925,28.8012125,712.2523999999995,1414.4051925975,0.0,346.223963310375,1414.4051925975,1775.0725846423747,43897.44732398797
2026/2027,Sokoto,North,NW,13,6163187,38.53215,0.0,21.200512500000002,38.53215,44.3841125,727.8352999999995,2374.8084596205003,0.0,1306.627230333375,2374.8084596205003,2735.475851665375,44857.850591010974
2026/2027,Sokoto,North,NW,14,6163187,98.0021,0.0,80.6704625,98.0021,103.8540625,787.3052499999995,6040.052686927001,0.0,4971.871457639875,6040.052686927001,6400.7200789718745,48523.09481831747
2026/2027,Sokoto,North,NW,15,6163187,328.4203,43.49599999999998,311.0886625,328.4203,334.2722625,1017.7234499999995,20241.157234961,2680.7398175199987,19172.976005673874,20241.157234961,20601.824627005873,62724.19936635147
2026/2027,Sokoto,North,NW,16,6163187,776.97545,492.05115,759.6438125,776.97545,782.8274125,1466.2785999999996,47886.44992759151,30326.0325101505,46818.268698304375,47886.44992759151,48247.117319636374,90369.49205898197
2026/2027,Sokoto,North,NW,17,6163187,1254.8296500000001,969.9053500000001,1237.4980125000002,1254.8296500000001,1260.6816125,1944.1327999999996,77337.49786094551,59777.08044350451,76269.31663165838,77337.49786094551,77698.16525299038,119820.53999233597
2026/2027,Sokoto,North,NW,18,6163187,1956.46355,1671.5392499999998,1939.1319125,1956.46355,1962.3155124999998,2645.766699999999,120580.50717333848,103020.08975589748,119512.32594405138,120580.50717333848,120941.17456538336,163063.54930472895
2026/2027,Sokoto,North,NW,19,6163187,1602.4728,1317.5484999999999,1585.1411625,1602.4728,1608.3247625,2291.7759499999993,98763.395288136,81202.97787069499,97695.21405884888,98763.395288136,99124.06268018087,141246.43741952645
2026/2027,Sokoto,North,NW,20,6163187,390.7952,105.8709,373.4635625,390.7952,396.64716250000004,1080.0983499999995,24085.438963024,6525.021545583,23017.25773373688,24085.438963024,24446.106355068878,66568.48109441447
2026/2027,Sokoto,North,NW,21,6163187,101.65990000000001,0.0,84.32826250000001,101.65990000000001,107.5118625,790.9630499999995,6265.489741013,0.0,5197.308511725876,6265.489741013,6626.157133057875,48748.531872403466
2026/2027,Sokoto,North,NW,22,6163187,48.43475000000001,0.0,31.10311250000001,48.43475000000001,54.28671250000001,737.7378999999995,2985.124215482501,0.0,1916.9429861953756,2985.124215482501,3345.791607527375,45468.16634687297
2026/2027,Sokoto,North,NW,23,6163187,57.696200000000005,0.0,40.364562500000005,57.696200000000005,63.548162500000004,746.9993499999995,3555.9246978940005,0.0,2487.7434686068755,3555.9246978940005,3916.5920899388752,46038.966829284465
2026/2027,Sokoto,North,NW,24,6163187,78.60225,0.0,61.2706125,78.60225,84.4542125,767.9053999999995,4844.4036537075,0.0,3776.2224244203744,4844.4036537075,5205.071045752375,47327.445785097974
2026/2027,Sokoto,North,NW,25,6163187,169.38550000000004,0.0,152.05386250000004,169.38550000000004,175.23746250000005,858.6886499999996,10439.545115885003,0.0,9371.363886597877,10439.545115885003,10800.212507929878,52922.58724727548
2026/2027,Sokoto,North,NW,26,6163187,494.83785,209.91355,477.5062125,494.83785,500.6898125,1184.1409999999996,30497.7820422795,12937.3646248385,29429.600812992376,30497.7820422795,30858.449434324375,72980.82417366997
2026/2027,Sokoto,North,NW,27,6163187,458.77785000000006,173.85355000000004,441.44621250000006,458.77785000000006,464.62981250000007,1148.0809999999997,28275.3368100795,10714.919392638501,27207.15558079238,28275.3368100795,28636.004202124383,70758.37894146999
2026/2027,Sokoto,North,NW,28,6163187,1123.8788500000003,838.9545500000003,1106.5472125000003,1123.8788500000003,1129.7308125000002,1813.1819999999998,69266.75517894952,51706.33776150851,68198.5739496624,69266.75517894952,69627.42257099439,111749.79731033999
2026/2027,Sokoto,North,NW,29,6163187,724.1449000000001,439.2206000000001,706.8132625000001,724.1449000000001,729.9968625000001,1413.4480499999995,44630.40433796301,27069.98692052201,43562.223108675884,44630.40433796301,44991.07173000789,87113.44646935347
2026/2027,Sokoto,North,NW,30,6163187,398.97305000000006,114.04875000000004,381.64141250000006,398.97305000000006,404.82501250000007,1088.2761999999996,24589.455151103502,7029.037733662502,23521.273921816377,24589.455151103502,24950.12254314838,67072.49728249398
2026/2027,Sokoto,North,NW,31,6163187,255.98275,0.0,238.6511125,255.98275,261.8347125,945.2858999999995,15776.6955702425,0.0,14708.514340955377,15776.6955702425,16137.362962287376,58259.73770163297
2026/2027,Sokoto,North,NW,32,6163187,106.54039999999999,0.0,89.20876249999999,106.54039999999999,112.39236249999999,795.8435499999995,6566.284082548,0.0,5498.102853260874,6566.284082548,6926.951474592874,49049.32621393847
2026/2027,Sokoto,North,NW,33,6163187,24.014200000000002,0.0,6.682562500000003,24.014200000000002,29.8661625,713.3173499999995,1480.040052554,0.0,411.8588232668752,1480.040052554,1840.707444598875,43963.08218394446
2026/2027,Sokoto,North,NW,34,6163187,8.046850000000001,0.0,0.0,8.046850000000001,13.898812500000002,697.3499999999995,495.9424131095,0.0,0.0,495.9424131095,856.6098051543752,42978.98454449997
2026/2027,Sokoto,North,NW,35,6163187,10.793500000000002,0.0,0.0,10.793500000000002,16.6454625,700.0966499999995,665.2235888450001,0.0,0.0,665.2235888450001,1025.890980889875,43148.265720235475
2026/2027,Sokoto,North,NW,36,6163187,7.40315,0.0,0.0,7.40315,13.255112500000001,696.7062999999995,456.2699783905,0.0,0.0,456.2699783905,816.9373704353751,42939.31210978097
2026/2027,Sokoto,North,NW,37,6163187,8.6013,0.0,0.0,8.6013,14.453262500000001,697.9044499999995,530.1142034310001,0.0,0.0,530.1142034310001,890.781595475875,43013.15633482147
2026/2027,Sokoto,North,NW,38,6163187,10.96,0.0,0.0,10.96,16.8119625,700.2631499999995,675.4852952000001,0.0,0.0,675.4852952000001,1036.152687244875,43158.52742659047
2026/2027,Sokoto,North,NW,39,6163187,6.0773,0.0,0.0,6.0773,11.9292625,695.3804499999995,374.55536355099997,0.0,0.0,374.55536355099997,735.2227555958749,42857.597494941474
2026/2027,Sokoto,North,NW,40,6163187,11.7005,0.0,0.0,11.7005,17.5524625,701.0036499999995,721.1236949349999,0.0,0.0,721.1236949349999,1081.7910869798752,43204.16582632547
2026/2027,Sokoto,North,NW,41,6163187,9.772450000000001,0.0,0.0,9.772450000000001,15.624412500000002,699.0755999999996,602.2943679815,0.0,0.0,602.2943679815,962.961760026375,43085.33649937197
2026/2027,Sokoto,North,NW,42,6163187,6.82325,0.0,0.0,6.82325,12.6752125,696.1263999999995,420.5296569775,0.0,0.0,420.5296569775,781.197049022375,42903.571788367975
2026/2027,Sokoto,North,NW,43,6163187,9.36945,0.0,0.0,9.36945,15.221412500000001,698.6725999999995,577.4567243715001,0.0,0.0,577.4567243715001,938.124116416375,43060.498855761965
2026/2027,Sokoto,North,NW,44,6163187,9.2591,0.0,0.0,9.2591,15.111062500000001,698.5622499999995,570.655647517,0.0,0.0,570.655647517,931.323039561875,43053.69777890747
2026/2027,Sokoto,North,NW,45,6163187,8.1582,0.0,0.0,8.1582,14.010162500000002,697.4613499999995,502.80512183400003,0.0,0.0,502.80512183400003,863.472513878875,42985.84725322447
2026/2027,Sokoto,North,NW,46,6163187,6.8382000000000005,0.0,0.0,6.8382000000000005,12.690162500000001,696.1413499999995,421.451053434,0.0,0.0,421.451053434,782.1184454788751,42904.493184824474
2026/2027,Sokoto,North,NW,47,6163187,11.640250000000002,0.0,0.0,11.640250000000002,17.4922125,700.9433999999995,717.4103747675001,0.0,0.0,717.4103747675001,1078.077766812375,43200.45250615797
2026/2027,Sokoto,North,NW,48,6163187,10.8574,0.0,0.0,10.8574,16.7093625,700.1605499999995,669.161865338,0.0,0.0,669.161865338,1029.829257382875,43152.203996728465
2026/2027,Sokoto,North,NW,49,6163187,8.18725,0.0,0.0,8.18725,14.039212500000001,697.4903999999995,504.59552765750004,0.0,0.0,504.59552765750004,865.262919702375,42987.63765904796
2026/2027,Sokoto,North,NW,50,6163187,12.814250000000001,0.0,0.0,12.814250000000001,18.6662125,702.1173999999995,789.7661901475001,0.0,0.0,789.7661901475001,1150.433582192375,43272.808321537974
2026/2027,Sokoto,North,NW,51,6163187,8.8354,0.0,0.0,8.8354,14.6873625,698.1385499999996,544.542224198,0.0,0.0,544.542224198,905.209616242875,43027.58435558847
2026/2027,Sokoto,North,NW,52,6163187,8.7455,0.0,0.0,8.7455,14.5974625,698.0486499999995,539.001519085,0.0,0.0,539.001519085,899.668911129875,43022.043650475476
2026/2027,Taraba,North,NE,1,4331885,43.32045000000001,0.0,25.98881250000001,43.32045000000001,49.17241250000001,732.6235999999996,1876.5920754825006,0.0,1125.8054703656253,1876.5920754825006,2130.092361225625,31736.41183485998
2026/2027,Taraba,North,NE,2,4331885,4.1995000000000005,0.0,0.0,4.1995000000000005,10.051462500000001,693.5026499999994,181.91751057500002,0.0,0.0,181.91751057500002,435.41779631812506,30041.73726995248
2026/2027,Taraba,North,NE,3,4331885,6.799900000000001,0.0,0.0,6.799900000000001,12.651862500000002,696.1030499999995,294.56384811500004,0.0,0.0,294.56384811500004,548.064133858125,30154.383607492477
2026/2027,Taraba,North,NE,4,4331885,10.5738,0.0,0.0,10.5738,16.4257625,699.8769499999995,458.04485612999997,0.0,0.0,458.04485612999997,711.545141873125,30317.86461550748
2026/2027,Taraba,North,NE,5,4331885,7.310100000000001,0.0,0.0,7.310100000000001,13.162062500000001,696.6132499999995,316.665125385,0.0,0.0,316.665125385,570.165411128125,30176.484884762478
2026/2027,Taraba,North,NE,6,4331885,4.9876,0.0,0.0,4.9876,10.8395625,694.2907499999995,216.05709625999998,0.0,0.0,216.05709625999998,469.5573820031249,30075.876855637478
2026/2027,Taraba,North,NE,7,4331885,7.9883500000000005,0.0,0.0,7.9883500000000005,13.840312500000001,697.2914999999995,346.0461353975,0.0,0.0,346.0461353975,599.5464211406251,30205.865894774975
2026/2027,Taraba,North,NE,8,4331885,9.1622,0.0,0.0,9.1622,15.014162500000001,698.4653499999995,396.89596747,0.0,0.0,396.89596747,650.396253213125,30256.715726847477
2026/2027,Taraba,North,NE,9,4331885,14.793750000000001,0.0,0.0,14.793750000000001,20.645712500000002,704.0968999999996,640.8482371875001,0.0,0.0,640.8482371875001,894.3485229306251,30500.66799656498
2026/2027,Taraba,North,NE,10,4331885,13.9306,0.0,0.0,13.9306,19.7825625,703.2337499999995,603.45757181,0.0,0.0,603.45757181,856.957857553125,30463.27733118748
2026/2027,Taraba,North,NE,11,4331885,29.3453,0.0,12.013662500000002,29.3453,35.1972625,718.6484499999995,1271.204648905,0.0,520.418043788125,1271.204648905,1524.7049346481251,31131.024408282476
2026/2027,Taraba,North,NE,12,4331885,69.4711,0.0,52.13946250000001,69.4711,75.3230625,758.7742499999995,3009.408160235,0.0,2258.6215551181253,3009.408160235,3262.908445978125,32869.22791961248
2026/2027,Taraba,North,NE,13,4331885,139.43605000000002,0.0,122.10441250000002,139.43605000000002,145.28801250000004,828.7391999999995,6040.209334542501,0.0,5289.422729425626,6040.209334542501,6293.709620285626,35900.02909391998
2026/2027,Taraba,North,NE,14,4331885,570.8033,285.879,553.4716625000001,570.8033,576.6552625,1260.1064499999995,24726.542532205,12383.949519150003,23975.75592708813,24726.542532205,24980.042817948128,54586.36229158248
2026/2027,Taraba,North,NE,15,4331885,1290.3676,1005.4433,1273.0359625,1290.3676,1296.2195625,1979.6707499999995,55897.24050926001,43554.647496205005,55146.453904143134,55897.24050926001,56150.74079500312,85757.06026863748
2026/2027,Taraba,North,NE,16,4331885,1782.1896000000002,1497.2653,1764.8579625000002,1782.1896000000002,1788.0415625,2471.4927499999994,77202.40395396,64859.810940905,76451.61734884314,77202.40395396,77455.90423970313,107062.22371333747
2026/2027,Taraba,North,NE,17,4331885,2121.0408,1836.1165,2103.7091625000003,2121.0408,2126.8927625,2810.3439499999995,91881.04825908001,79538.455246025,91130.26165396314,91881.04825908001,92134.54854482313,121740.86801845748
2026/2027,Taraba,North,NE,18,4331885,720.1094,435.18510000000003,702.7777625000001,720.1094,725.9613625000001,1409.4125499999996,31194.311082190005,18851.718069135,30443.52447707313,31194.311082190005,31447.811367933125,61054.13084156748
2026/2027,Taraba,North,NE,19,4331885,421.75865000000005,136.83435000000003,404.42701250000005,421.75865000000005,427.61061250000006,1111.0617999999995,18270.0996955525,5927.506682497501,17519.313090435626,18270.0996955525,18523.59998129563,48129.91945492998
2026/2027,Taraba,North,NE,20,4331885,53.309250000000006,0.0,35.977612500000006,53.309250000000006,59.161212500000005,742.6123999999995,2309.2954043625004,0.0,1558.5087992456251,2309.2954043625004,2562.795690105625,32169.11516373998
2026/2027,Taraba,North,NE,21,4331885,27.278000000000002,0.0,9.946362500000003,27.278000000000002,33.129962500000005,716.5811499999995,1181.6515903000002,0.0,430.86498518312516,1181.6515903000002,1435.1518760431252,31041.471349677482
2026/2027,Taraba,North,NE,22,4331885,36.144800000000004,0.0,18.813162500000004,36.144800000000004,41.9967625,725.4479499999995,1565.75116948,0.0,814.9645643631251,1565.75116948,1819.2514552231253,31425.57092885748
2026/2027,Taraba,North,NE,23,4331885,42.1875,0.0,24.8558625,42.1875,48.0394625,731.4906499999995,1827.513984375,0.0,1076.727379258125,1827.513984375,2081.0142701181253,31687.33374375248
2026/2027,Taraba,North,NE,24,4331885,91.28015,0.0,73.9485125,91.28015,97.1321125,780.5832999999996,3954.1511258275004,0.0,3203.364520710625,3954.1511258275004,4207.651411570625,33813.97088520498
2026/2027,Taraba,North,NE,25,4331885,173.35785,0.0,156.0262125,173.35785,179.20981250000003,862.6609999999995,7509.662700472501,0.0,6758.876095355625,7509.662700472501,7763.162986215626,37369.482459849976
2026/2027,Taraba,North,NE,26,4331885,326.51475000000005,41.59045000000003,309.18311250000005,326.51475000000005,332.36671250000006,1015.8178999999996,14144.243478037502,1801.6504649825013,13393.456872920628,14144.243478037502,14397.743763780627,44004.06323741498
2026/2027,Taraba,North,NE,27,4331885,412.2445,127.3202,394.9128625,412.2445,418.09646250000003,1101.5476499999995,17857.957658825002,5515.364645770001,17107.171053708127,17857.957658825002,18111.457944568127,47717.77741820247
2026/2027,Taraba,North,NE,28,4331885,585.28715,300.36285,567.9555124999999,585.28715,591.1391125,1274.5902999999994,25353.9662577775,13011.3732447225,24603.179652660623,25353.9662577775,25607.466543520626,55213.78601715497
2026/2027,Taraba,North,NE,29,4331885,1128.9221000000002,843.9978000000002,1111.5904625000003,1128.9221000000002,1134.7740625000001,1818.2252499999997,48903.607111585006,36561.01409853001,48152.82050646813,48903.607111585006,49157.10739732813,78763.42687096249
2026/2027,Taraba,North,NE,30,4331885,654.7853,369.861,637.4536625000001,654.7853,660.6372625,1344.0884499999995,28364.546192905003,16021.95317985,27613.75958778813,28364.546192905003,28618.046478648124,58224.365952282475
2026/2027,Taraba,North,NE,31,4331885,196.2751,0.0,178.9434625,196.2751,202.12706250000002,885.5782499999996,8502.411615635001,0.0,7751.625010518125,8502.411615635001,8755.911901378126,38362.23137501248
2026/2027,Taraba,North,NE,32,4331885,57.0384,0.0,39.7067625,57.0384,62.8903625,746.3415499999995,2470.83789384,0.0,1720.0512887231253,2470.83789384,2724.338179583125,32330.657653217477
2026/2027,Taraba,North,NE,33,4331885,16.182450000000003,0.0,0.0,16.182450000000003,22.034412500000002,705.4855999999995,701.0051241825001,0.0,0.0,701.0051241825001,954.505409925625,30560.82488355998
2026/2027,Taraba,North,NE,34,4331885,10.21535,0.0,0.0,10.21535,16.0673125,699.5184999999994,442.51721434750004,0.0,0.0,442.51721434750004,696.0175000906249,30302.336973724974
2026/2027,Taraba,North,NE,35,4331885,8.4695,0.0,0.0,8.4695,14.3214625,697.7726499999995,366.889000075,0.0,0.0,366.889000075,620.389285818125,30226.708759452482
2026/2027,Taraba,North,NE,36,4331885,6.2433,0.0,0.0,6.2433,12.0952625,695.5464499999995,270.45257620499996,0.0,0.0,270.45257620499996,523.952861948125,30130.272335582475
2026/2027,Taraba,North,NE,37,4331885,4.9757,0.0,0.0,4.9757,10.8276625,694.2788499999995,215.541601945,0.0,0.0,215.541601945,469.041887688125,30075.361361322473
2026/2027,Taraba,North,NE,38,4331885,7.4713,0.0,0.0,7.4713,13.323262500000002,696.7744499999995,323.648124005,0.0,0.0,323.648124005,577.1484097481251,30183.467883382484
2026/2027,Taraba,North,NE,39,4331885,2.9939,0.0,0.0,2.9939,8.8458625,692.2970499999996,129.692305015,0.0,0.0,129.692305015,383.19259075812505,29989.512064392482
2026/2027,Taraba,North,NE,40,4331885,9.73695,0.0,0.0,9.73695,15.588912500000001,699.0400999999995,421.79347650750003,0.0,0.0,421.79347650750003,675.293762250625,30281.613235884975
2026/2027,Taraba,North,NE,41,4331885,5.436450000000001,0.0,0.0,5.436450000000001,11.288412500000002,694.7395999999995,235.50076208250002,0.0,0.0,235.50076208250002,489.0010478256251,30095.32052145998
2026/2027,Taraba,North,NE,42,4331885,6.77545,0.0,0.0,6.77545,12.627412500000002,696.0785999999995,293.5047022325,0.0,0.0,293.5047022325,547.0049879756251,30153.32446160998
2026/2027,Taraba,North,NE,43,4331885,8.0274,0.0,0.0,8.0274,13.879362500000001,697.3305499999994,347.73773649000003,0.0,0.0,347.73773649000003,601.2380222331251,30207.557495867477
2026/2027,Taraba,North,NE,44,4331885,6.444000000000001,0.0,0.0,6.444000000000001,12.295962500000002,695.7471499999995,279.14666940000006,0.0,0.0,279.14666940000006,532.6469551431251,30138.966428777476
2026/2027,Taraba,North,NE,45,4331885,5.0954999999999995,0.0,0.0,5.0954999999999995,10.9474625,694.3986499999995,220.73120017499997,0.0,0.0,220.73120017499997,474.231485918125,30080.550959552478
2026/2027,Taraba,North,NE,46,4331885,8.93835,0.0,0.0,8.93835,14.7903125,698.2414999999995,387.1990428975,0.0,0.0,387.1990428975,640.699328640625,30247.01880227498
2026/2027,Taraba,North,NE,47,4331885,10.158249999999999,0.0,0.0,10.158249999999999,16.0102125,699.4613999999995,440.04370801249996,0.0,0.0,440.04370801249996,693.543993755625,30299.863467389976
2026/2027,Taraba,North,NE,48,4331885,5.473050000000001,0.0,0.0,5.473050000000001,11.325012500000001,694.7761999999996,237.08623199250002,0.0,0.0,237.08623199250002,490.5865177356251,30096.905991369982
2026/2027,Taraba,North,NE,49,4331885,7.320450000000001,0.0,0.0,7.320450000000001,13.172412500000002,696.6235999999996,317.11347548250006,0.0,0.0,317.11347548250006,570.613761225625,30176.933234859982
2026/2027,Taraba,North,NE,50,4331885,11.031799999999999,0.0,0.0,11.031799999999999,16.8837625,700.3349499999995,477.88488943,0.0,0.0,477.88488943,731.3851751731249,30337.704648807477
2026/2027,Taraba,North,NE,51,4331885,7.8395,0.0,0.0,7.8395,13.6914625,697.1426499999995,339.59812457500004,0.0,0.0,339.59812457500004,593.098410318125,30199.41788395248
2026/2027,Taraba,North,NE,52,4331885,6.2963000000000005,0.0,0.0,6.2963000000000005,12.148262500000001,695.5994499999995,272.748475255,0.0,0.0,272.748475255,526.248760998125,30132.56823463248
